video_id,comment
f2FclSWIPF8,"True, getting data is head ache, they ask to to give reports, development genric dashboards and build ml models with out giving atleast schema of data too, 😢😮😅 sad reality. Relatetable"
f2FclSWIPF8,Thank you so much. It means a lot. My own classmate ashwin didnt tell me. He got less gpa and went to analyst role. I didnt know how to break into data then got placed before.
f2FclSWIPF8,😃.....👍
f2FclSWIPF8,Cleaning data
f2FclSWIPF8,Right on 😂
f2FclSWIPF8,100% correct ♥️
f2FclSWIPF8,love your channel
f2FclSWIPF8,Thank you so much for sharing this. Really !!! This cleared my FOMO syndrome.
f2FclSWIPF8,Does this include in the internship u provide
f2FclSWIPF8,Very accurate
f2FclSWIPF8,Lol 60% of my job is data engineering 😅
f2FclSWIPF8,Great knowledge share ❤
f2FclSWIPF8,"TQ for explaining ❤ 
I want to know what developers do in a day sir .."
f2FclSWIPF8,Data cleaning😂 i had done
f2FclSWIPF8,Data collected
f2FclSWIPF8,Exports to Excel
f2FclSWIPF8,What's the key difference between business analyst and data analyst?
ifVsFd2jpo0,"Check out full conversation: https://youtu.be/Ll1BLZBSLQ8?si=FZDULvkTLBz7wE-y

As per YouTube policy links are not clickable so you can copy paste in the laptop and use it."
ifVsFd2jpo0,"This is the main reason why you should not come to IT. People from all backgrouds have over saturated the industry. They do not pay that much either due to supply and demand, always look for alternatives."
ifVsFd2jpo0,I need help desperately
ifVsFd2jpo0,At least he have sme experience companies nly want experienced people in watevr field for freshers no hope😢
ifVsFd2jpo0,I'm 29 and have been learning to code since last year. I'm from a Commerce background and enjoy learning to code. 😊
ifVsFd2jpo0,"not possible in india and i am not talking about outliers! just try updating your resume and apply 😂 
so damn good for selling courses but not reality.(india)"
ifVsFd2jpo0,"Love it, I just get 54 and finished a DS bootcamp, one month ago...coming from a long career in bank branches as manager, ....this short give me hope.....now sending million CV and projecting, expect be working sooooooon"
hvTtdrLueRE,"9 Unguided Data Projects for your Resume.

Link: http://tinyurl.com/452tr6hh

As per YouTube policy links are not clickable so you can copy paste in the laptop and use it."
hvTtdrLueRE,Thank you
hvTtdrLueRE,Hi sir
hvTtdrLueRE,Thank you very much! I'm excited to participate in the 9th challenge 😁
hvTtdrLueRE,"This will be a complete power BI project right ?? 
I am on the discord server , Please start a chat to discuss about this"
JpMwWdev4fk,I agree with you ❤
JpMwWdev4fk,Thats How every guy must answer to such question of python
JpMwWdev4fk,If a person choosed to go towards data science and AI field. Does he required to do competitive programming with python??
JpMwWdev4fk,MOJO enters the chat 👹👹.
JpMwWdev4fk,You’re slow
JpMwWdev4fk,it's slow
JpMwWdev4fk,"Python in general is slow without involvement of C/C++. There are ways to improve it a bit. 
I'm a Data Scientist (big fan of Python) - still conclude the same.

If you participle it competitive coding, you'll see Python has 5x time limit in comparison to C/C++/Java. Python's dynamic nature makes it slower."
JpMwWdev4fk,"Python is extremely slow.

The reason its being used in ""heavy computational"" applications is because:
1) it's an easy language to pickup for the data scientists and engineers who have a methematical background not a programming background.
2) the heavy computations are not done in python they are done with highly optimised libraries written in compiled languages. If the computations were to be done purely in python it would take years instead of days to train a large model.

Using python for anything other than scripts is plain stupidity.
No one should write any production software in python that's dumb in my honest opinion it's best for prototyping not the final product.
But then again who am i to tell anyone what they should do, some people are also writing backends in javascript using node smh."
JpMwWdev4fk,Python is slow
JpMwWdev4fk,Python is fuckin GOAT. Nothing can change my mind.
HkD6C1sq2PM,"Use this link: http://tinyurl.com/msw478sh to get access to the checklist!



As per YouTube policy links are not clickable so you can copy paste in the laptop and use it."
HkD6C1sq2PM,Where is the QR code
UDNq_hpP5RE,I am coming sir in your company remember this name Piyush Malviya
UDNq_hpP5RE,"Even you were on beautiful ""mitti"" , you wore shoes and chappals. It's not acceptable. Be in touch with the ❤ mitti ❤."
UDNq_hpP5RE,I would like to join the part of your Team.
UDNq_hpP5RE,"Codebasics, spreading positive vibes🎉"
UDNq_hpP5RE,"I wish one day I will be part of codebasics team and took photo with dhaval sir . Sir I'm too from Gujarat ❤❤. 
Going to start DA bootcamp course"
UDNq_hpP5RE,All the best to the team. I really appreciate your effort.
xxRTKxn-lWA,"The mental model: 

Accept, move on and fix it .

For all you aspirants, facing struggles now

Accept the pain, don't extend it!

Move on and fix it!"
xxRTKxn-lWA,Where is the mental model you mental?
xxRTKxn-lWA,This is exactly what my current situation is. Thank you. This boosting is very much needed
xxRTKxn-lWA,9 months or 2 months?
xxRTKxn-lWA,Thank you 🙏🏻
xxRTKxn-lWA,And what if resume is not getting shortlisted 🥲 as this is India and the competition is sky high than foreign country
xxRTKxn-lWA,Can we apply for a job after gap of 4 years
xxRTKxn-lWA,"So,are you suggesting us to develop our own mental model?"
xxRTKxn-lWA,Where is the mental model???
xxRTKxn-lWA,Can you please share the model?
xxRTKxn-lWA,Could u explain that mental model
jB8R5U30Kuo,Man! You are such an amazing teacher. ❤
jB8R5U30Kuo,"Check full video here: https://www.youtube.com/watch?v=67_aMPDk2zw

As per YouTube policy links are not clickable so you can copy paste in the laptop and use it."
jB8R5U30Kuo,Virus from 3 idiots is LLM😅
AC1yvJk-Op0,Full Video: https://www.youtube.com/watch?v=Zcdy1BpozW0
AC1yvJk-Op0,Sir but in one organization we have one domain and in another organization we have another domain. So past domain is not useful in this organization. And it takes lot of time to build domain knowledge. How to deal with this situation?
AC1yvJk-Op0,Link is not working
AC1yvJk-Op0,sir video is not found
PR9YFHG-5WA,"Sir , we want full course on data science. Plz keep price not more than 6k .. its difficult for a 2nd year college student to manage the pocket money"
